"key","value","expiration"
"key","owner","expiration"
"id","kode_produk","nama_produk","berat_produk","diameter_produk","lebar_produk","keterangan","status","no_gs","created_at","updated_at"
"59","SL24-111079-1A-B","NEXIUM® COIL, AS - 1397","2.40mm  x  295mm Z350 G450 NEXIUM® PASSIVATION","5748","5658","KGS","SYDNEY, AUSTRALIA","BEST SHEDS PTY LTD ","SOX24-24073","2024-09-30 18:21:14","2024-09-30 18:21:14"
"60","SL24-111080-1A-B","NEXIUM® COIL, AS - 1397","2.40mm  x  295mm Z350 G450 NEXIUM® PASSIVATION","5220","5130","KGS","SYDNEY, AUSTRALIA","BEST SHEDS PTY LTD ","SOX24-24073","2024-09-30 18:21:14","2024-09-30 18:21:14"
"61","SL24-111080-2C","NEXIUM® COIL, AS - 1397","2.40mm  x  295mm Z350 G450 NEXIUM® PASSIVATION","2565","2565","KGS","SYDNEY, AUSTRALIA","BEST SHEDS PTY LTD ","SOX24-24073","2024-09-30 18:21:14","2024-09-30 18:21:14"
"62","SL24-111083-2C","NEXIUM® COIL, AS - 1397","2.40mm  x  295mm Z350 G450 NEXIUM® PASSIVATION","2621","2531","KGS","SYDNEY, AUSTRALIA","BEST SHEDS PTY LTD ","SOX24-24073","2024-09-30 18:21:14","2024-09-30 18:21:14"
"63","SL24-111083-1A-B","NEXIUM® COIL, AS - 1397","2.40mm  x  295mm Z350 G450 NEXIUM® PASSIVATION","5152","5062","KGS","SYDNEY, AUSTRALIA","BEST SHEDS PTY LTD ","SOX24-24073","2024-09-30 18:21:14","2024-09-30 18:21:14"
"64","SL24-111084-1A-B","NEXIUM® COIL, AS - 1397","2.40mm  x  295mm Z350 G450 NEXIUM® PASSIVATION","5402","5312","KGS","SYDNEY, AUSTRALIA","BEST SHEDS PTY LTD ","SOX24-24073","2024-09-30 18:21:14","2024-09-30 18:21:14"
"65","SL24-111084-2C","NEXIUM® COIL, AS - 1397","2.40mm  x  295mm Z350 G450 NEXIUM® PASSIVATION","2656","2656","KGS","SYDNEY, AUSTRALIA","BEST SHEDS PTY LTD ","SOX24-24073","2024-09-30 18:21:14","2024-09-30 18:21:14"
"66","SL24-111085-2C","NEXIUM® COIL, AS - 1397","2.40mm  x  295mm Z350 G450 NEXIUM® PASSIVATION","2738","2648","KGS","SYDNEY, AUSTRALIA","BEST SHEDS PTY LTD ","SOX24-24073","2024-09-30 18:21:14","2024-09-30 18:21:14"
"67","SL24-111085-1A-B","NEXIUM® COIL, AS - 1397","2.40mm  x  295mm Z350 G450 NEXIUM® PASSIVATION","5386","5296","KGS","SYDNEY, AUSTRALIA","BEST SHEDS PTY LTD ","SOX24-24073","2024-09-30 18:21:14","2024-09-30 18:21:14"
"68","SL24-111091-1A-B","NEXIUM® COIL, AS - 1397","2.40mm  x  295mm Z350 G450 NEXIUM® PASSIVATION","4996","4906","KGS","SYDNEY, AUSTRALIA","BEST SHEDS PTY LTD ","SOX24-24073","2024-09-30 18:21:14","2024-09-30 18:21:14"
"69","SL24-111091-2C","NEXIUM® COIL, AS - 1397","2.40mm  x  295mm Z350 G450 NEXIUM® PASSIVATION","2453","2453","KGS","SYDNEY, AUSTRALIA","BEST SHEDS PTY LTD ","SOX24-24073","2024-09-30 18:21:14","2024-09-30 18:21:14"
"70","SL24-111086-2C","NEXIUM® COIL, AS - 1397","2.40mm  x  295mm Z350 G450 NEXIUM® PASSIVATION","2786","2696","KGS","SYDNEY, AUSTRALIA","BEST SHEDS PTY LTD ","SOX24-24073","2024-09-30 18:21:14","2024-09-30 18:21:14"
"71","SL24-111086-1A-B","NEXIUM® COIL, AS - 1397","2.40mm  x  295mm Z350 G450 NEXIUM® PASSIVATION","5482","5392","KGS","SYDNEY, AUSTRALIA","BEST SHEDS PTY LTD ","SOX24-24073","2024-09-30 18:21:14","2024-09-30 18:21:14"
"72","SL24-111087-1A-B","NEXIUM® COIL, AS - 1397","2.40mm  x  295mm Z350 G450 NEXIUM® PASSIVATION","5416","5326","KGS","SYDNEY, AUSTRALIA","BEST SHEDS PTY LTD ","SOX24-24073","2024-09-30 18:21:14","2024-09-30 18:21:14"
"73","SL24-111087-2C","NEXIUM® COIL, AS - 1397","2.40mm  x  295mm Z350 G450 NEXIUM® PASSIVATION","2663","2663","KGS","SYDNEY, AUSTRALIA","BEST SHEDS PTY LTD ","SOX24-24073","2024-09-30 18:21:14","2024-09-30 18:21:14"
"74","SL24-111088-2C","NEXIUM® COIL, AS - 1397","2.40mm  x  295mm Z350 G450 NEXIUM® PASSIVATION","2764","2674","KGS","SYDNEY, AUSTRALIA","BEST SHEDS PTY LTD ","SOX24-24073","2024-09-30 18:21:14","2024-09-30 18:21:14"
"75","SL24-111088-1A-B","NEXIUM® COIL, AS - 1397","2.40mm  x  295mm Z350 G450 NEXIUM® PASSIVATION","5438","5348","KGS","SYDNEY, AUSTRALIA","BEST SHEDS PTY LTD ","SOX24-24073","2024-09-30 18:21:14","2024-09-30 18:21:14"
"76","SL24-111089-1A-B","NEXIUM® COIL, AS - 1397","2.40mm  x  295mm Z350 G450 NEXIUM® PASSIVATION","5410","5320","KGS","SYDNEY, AUSTRALIA","BEST SHEDS PTY LTD ","SOX24-24073","2024-09-30 18:21:14","2024-09-30 18:21:14"
"77","SL24-111089-2C","NEXIUM® COIL, AS - 1397","2.40mm  x  295mm Z350 G450 NEXIUM® PASSIVATION","2660","2660","KGS","SYDNEY, AUSTRALIA","BEST SHEDS PTY LTD ","SOX24-24073","2024-09-30 18:21:14","2024-09-30 18:21:14"
"78","SL24-111090-2C","NEXIUM® COIL, AS - 1397","2.40mm  x  295mm Z350 G450 NEXIUM® PASSIVATION","2858","2768","KGS","SYDNEY, AUSTRALIA","BEST SHEDS PTY LTD ","SOX24-24073","2024-09-30 18:21:14","2024-09-30 18:21:14"
"79","SL24-111090-1A-B","NEXIUM® COIL, AS - 1397","2.40mm  x  295mm Z350 G450 NEXIUM® PASSIVATION","5626","5536","KGS","SYDNEY, AUSTRALIA","BEST SHEDS PTY LTD ","SOX24-24073","2024-09-30 18:21:14","2024-09-30 18:21:14"
"80","SL24-111092-1A-B","NEXIUM® COIL, AS - 1397","2.40mm  x  295mm Z350 G450 NEXIUM® PASSIVATION","5538","5448","KGS","SYDNEY, AUSTRALIA","BEST SHEDS PTY LTD ","SOX24-24073-3","2024-09-30 23:56:47","2024-09-30 23:56:47"
"81","SL24-111092-2C","NEXIUM® COIL, AS - 1397","2.40mm  x  295mm Z350 G450 NEXIUM® PASSIVATION","2724","2724","KGS","SYDNEY, AUSTRALIA","BEST SHEDS PTY LTD ","SOX24-24073-3","2024-09-30 23:56:47","2024-09-30 23:56:47"
"82","SL24-111108-2C","NEXIUM® COIL, AS - 1397","2.40mm  x  295mm Z350 G450 NEXIUM® PASSIVATION","2677","2587","KGS","SYDNEY, AUSTRALIA","BEST SHEDS PTY LTD ","SOX24-24073-3","2024-09-30 23:56:47","2024-09-30 23:56:47"
"83","SL24-111108-1A-B","NEXIUM® COIL, AS - 1397","2.40mm  x  295mm Z350 G450 NEXIUM® PASSIVATION","5264","5174","KGS","SYDNEY, AUSTRALIA","BEST SHEDS PTY LTD ","SOX24-24073-3","2024-09-30 23:56:47","2024-09-30 23:56:47"
"84","SL24-111109-1A-B","NEXIUM® COIL, AS - 1397","2.40mm  x  295mm Z350 G450 NEXIUM® PASSIVATION","4854","4764","KGS","SYDNEY, AUSTRALIA","BEST SHEDS PTY LTD ","SOX24-24073-3","2024-09-30 23:56:47","2024-09-30 23:56:47"
"85","SL24-111109-2C","NEXIUM® COIL, AS - 1397","2.40mm  x  295mm Z350 G450 NEXIUM® PASSIVATION","2382","2382","KGS","SYDNEY, AUSTRALIA","BEST SHEDS PTY LTD ","SOX24-24073-3","2024-09-30 23:56:47","2024-09-30 23:56:47"
"86","SL24-111110-2C","NEXIUM® COIL, AS - 1397","2.40mm  x  295mm Z350 G450 NEXIUM® PASSIVATION","2641","2551","KGS","SYDNEY, AUSTRALIA","BEST SHEDS PTY LTD ","SOX24-24073-3","2024-09-30 23:56:47","2024-09-30 23:56:47"
"87","SL24-111110-1A-B","NEXIUM® COIL, AS - 1397","2.40mm  x  295mm Z350 G450 NEXIUM® PASSIVATION","5192","5102","KGS","SYDNEY, AUSTRALIA","BEST SHEDS PTY LTD ","SOX24-24073-3","2024-09-30 23:56:47","2024-09-30 23:56:47"
"88","SL24-111111-1A-B","NEXIUM® COIL, AS - 1397","2.40mm  x  295mm Z350 G450 NEXIUM® PASSIVATION","5278","5188","KGS","SYDNEY, AUSTRALIA","BEST SHEDS PTY LTD ","SOX24-24073-3","2024-09-30 23:56:47","2024-09-30 23:56:47"
"89","SL24-111111-2C","NEXIUM® COIL, AS - 1397","2.40mm  x  295mm Z350 G450 NEXIUM® PASSIVATION","2594","2594","KGS","SYDNEY, AUSTRALIA","BEST SHEDS PTY LTD ","SOX24-24073-3","2024-09-30 23:56:47","2024-09-30 23:56:47"
"90","SL24-111112-2C","NEXIUM® COIL, AS - 1397","2.40mm  x  295mm Z350 G450 NEXIUM® PASSIVATION","2540","2450","KGS","SYDNEY, AUSTRALIA","BEST SHEDS PTY LTD ","SOX24-24073-3","2024-09-30 23:56:47","2024-09-30 23:56:47"
"91","SL24-111112-1A-B","NEXIUM® COIL, AS - 1397","2.40mm  x  295mm Z350 G450 NEXIUM® PASSIVATION","4990","4900","KGS","SYDNEY, AUSTRALIA","BEST SHEDS PTY LTD ","SOX24-24073-3","2024-09-30 23:56:47","2024-09-30 23:56:47"
"92","SL24-111095-1A-B","NEXIUM® COIL, AS - 1397","2.40mm  x  295mm Z350 G450 NEXIUM® PASSIVATION","5814","5724","KGS","SYDNEY, AUSTRALIA","BEST SHEDS PTY LTD ","SOX24-24073-3","2024-09-30 23:56:47","2024-09-30 23:56:47"
"93","SL24-111095-2C","NEXIUM® COIL, AS - 1397","2.40mm  x  295mm Z350 G450 NEXIUM® PASSIVATION","2862","2862","KGS","SYDNEY, AUSTRALIA","BEST SHEDS PTY LTD ","SOX24-24073-3","2024-09-30 23:56:47","2024-09-30 23:56:47"
"94","SL24-111114-2C","NEXIUM® COIL, AS - 1397","2.40mm  x  295mm Z350 G450 NEXIUM® PASSIVATION","2465","2375","KGS","SYDNEY, AUSTRALIA","BEST SHEDS PTY LTD ","SOX24-24073-3","2024-09-30 23:56:47","2024-09-30 23:56:47"
"95","SL24-111114-1A-B","NEXIUM® COIL, AS - 1397","2.40mm  x  295mm Z350 G450 NEXIUM® PASSIVATION","4840","4750","KGS","SYDNEY, AUSTRALIA","BEST SHEDS PTY LTD ","SOX24-24073-3","2024-09-30 23:56:47","2024-09-30 23:56:47"
"96","SL24-111097-1A-B","NEXIUM® COIL, AS - 1397","1.50mm x 295mm Z350 G450 NEXIUM® PASSIVATION","5658","5568","KGS","SYDNEY, AUSTRALIA","BEST SHEDS PTY LTD ","SOX24-24073-1","2024-10-03 18:38:29","2024-10-03 18:38:29"
"97","SL24-111097-2C","NEXIUM® COIL, AS - 1397","1.50mm x 295mm Z350 G450 NEXIUM® PASSIVATION","2784","2784","KGS","SYDNEY, AUSTRALIA","BEST SHEDS PTY LTD ","SOX24-24073-1","2024-10-03 18:38:29","2024-10-03 18:38:29"
"98","SL24-111098-2C","NEXIUM® COIL, AS - 1397","1.50mm x 295mm Z350 G450 NEXIUM® PASSIVATION","3074","2984","KGS","SYDNEY, AUSTRALIA","BEST SHEDS PTY LTD ","SOX24-24073-1","2024-10-03 18:38:29","2024-10-03 18:38:29"
"99","SL24-111098-1A-B","NEXIUM® COIL, AS - 1397","1.50mm x 295mm Z350 G450 NEXIUM® PASSIVATION","6058","5968","KGS","SYDNEY, AUSTRALIA","BEST SHEDS PTY LTD ","SOX24-24073-1","2024-10-03 18:38:29","2024-10-03 18:38:29"
"100","SL24-111099-1A-B","NEXIUM® COIL, AS - 1397","1.50mm x 295mm Z350 G450 NEXIUM® PASSIVATION","6058","5968","KGS","SYDNEY, AUSTRALIA","BEST SHEDS PTY LTD ","SOX24-24073-1","2024-10-03 18:38:29","2024-10-03 18:38:29"
"101","SL24-111099-2C","NEXIUM® COIL, AS - 1397","1.50mm x 295mm Z350 G450 NEXIUM® PASSIVATION","2984","2984","KGS","SYDNEY, AUSTRALIA","BEST SHEDS PTY LTD ","SOX24-24073-1","2024-10-03 18:38:29","2024-10-03 18:38:29"
"102","SL24-111100-2C","NEXIUM® COIL, AS - 1397","1.50mm x 295mm Z350 G450 NEXIUM® PASSIVATION","3043","2953","KGS","SYDNEY, AUSTRALIA","BEST SHEDS PTY LTD ","SOX24-24073-1","2024-10-03 18:38:29","2024-10-03 18:38:29"
"103","SL24-111100-1A-B","NEXIUM® COIL, AS - 1397","1.50mm x 295mm Z350 G450 NEXIUM® PASSIVATION","5996","5906","KGS","SYDNEY, AUSTRALIA","BEST SHEDS PTY LTD ","SOX24-24073-1","2024-10-03 18:38:29","2024-10-03 18:38:29"
"104","SL24-111102-1A-B","NEXIUM® COIL, AS - 1397","1.50mm x 295mm Z350 G450 NEXIUM® PASSIVATION","6068","5978","KGS","SYDNEY, AUSTRALIA","BEST SHEDS PTY LTD ","SOX24-24073-1","2024-10-03 18:38:29","2024-10-03 18:38:29"
"105","SL24-111102-2C","NEXIUM® COIL, AS - 1397","1.50mm x 295mm Z350 G450 NEXIUM® PASSIVATION","2989","2989","KGS","SYDNEY, AUSTRALIA","BEST SHEDS PTY LTD ","SOX24-24073-1","2024-10-03 18:38:29","2024-10-03 18:38:29"
"106","SL24-111103-2C","NEXIUM® COIL, AS - 1397","1.50mm x 295mm Z350 G450 NEXIUM® PASSIVATION","3071","2981","KGS","SYDNEY, AUSTRALIA","BEST SHEDS PTY LTD ","SOX24-24073-1","2024-10-03 18:38:29","2024-10-03 18:38:29"
"107","SL24-111103-1A-B","NEXIUM® COIL, AS - 1397","1.50mm x 295mm Z350 G450 NEXIUM® PASSIVATION","6052","5962","KGS","SYDNEY, AUSTRALIA","BEST SHEDS PTY LTD ","SOX24-24073-1","2024-10-03 18:38:29","2024-10-03 18:38:29"
"108","SL24-111104-1A-B","NEXIUM® COIL, AS - 1397","1.50mm x 295mm Z350 G450 NEXIUM® PASSIVATION","5842","5752","KGS","SYDNEY, AUSTRALIA","BEST SHEDS PTY LTD ","SOX24-24073-1","2024-10-03 18:38:29","2024-10-03 18:38:29"
"109","SL24-111104-2C","NEXIUM® COIL, AS - 1397","1.50mm x 295mm Z350 G450 NEXIUM® PASSIVATION","2876","2876","KGS","SYDNEY, AUSTRALIA","BEST SHEDS PTY LTD ","SOX24-24073-1","2024-10-03 18:38:29","2024-10-03 18:38:29"
"110","SL24-111105-2C","NEXIUM® COIL, AS - 1397","1.50mm x 295mm Z350 G450 NEXIUM® PASSIVATION","2942","2852","KGS","SYDNEY, AUSTRALIA","BEST SHEDS PTY LTD ","SOX24-24073-1","2024-10-03 18:38:29","2024-10-03 18:38:29"
"111","SL24-111105-1A-B","NEXIUM® COIL, AS - 1397","1.50mm x 295mm Z350 G450 NEXIUM® PASSIVATION","5794","5704","KGS","SYDNEY, AUSTRALIA","BEST SHEDS PTY LTD ","SOX24-24073-1","2024-10-03 18:38:29","2024-10-03 18:38:29"
"112","SL24-111106-1A-B","NEXIUM® COIL, AS - 1397","1.50mm x 295mm Z350 G450 NEXIUM® PASSIVATION","5868","5778","KGS","SYDNEY, AUSTRALIA","BEST SHEDS PTY LTD ","SOX24-24073-1","2024-10-03 18:38:29","2024-10-03 18:38:29"
"113","SL24-111106-2C","NEXIUM® COIL, AS - 1397","1.50mm x 295mm Z350 G450 NEXIUM® PASSIVATION","2889","2889","KGS","SYDNEY, AUSTRALIA","BEST SHEDS PTY LTD ","SOX24-24073-1","2024-10-03 18:38:29","2024-10-03 18:38:29"
"114","SL24-111107-2C","NEXIUM® COIL, AS - 1397","1.50mm x 295mm Z350 G450 NEXIUM® PASSIVATION","3043","2953","KGS","SYDNEY, AUSTRALIA","BEST SHEDS PTY LTD ","SOX24-24073-1","2024-10-03 18:38:29","2024-10-03 18:38:29"
"115","SL24-111107-1A-B","NEXIUM® COIL, AS - 1397","1.50mm x 295mm Z350 G450 NEXIUM® PASSIVATION","5996","5906","KGS","SYDNEY, AUSTRALIA","BEST SHEDS PTY LTD ","SOX24-24073-1","2024-10-03 18:38:29","2024-10-03 18:38:29"
"116","SL24-111113-1A-B","NEXIUM® COIL, AS - 1397","1.50mm x 295mm Z350 G450 NEXIUM® PASSIVATION","5890","5800","KGS","SYDNEY, AUSTRALIA","BEST SHEDS PTY LTD ","SOX24-24073-1","2024-10-03 18:38:29","2024-10-03 18:38:29"
"117","SL24-111113-2C","NEXIUM® COIL, AS - 1397","1.50mm x 295mm Z350 G450 NEXIUM® PASSIVATION","2900","2900","KGS","SYDNEY, AUSTRALIA","BEST SHEDS PTY LTD ","SOX24-24073-1","2024-10-03 18:38:29","2024-10-03 18:38:29"
"118","SL24-111115-2C","NEXIUM® COIL, AS - 1397","1.50mm x 295mm Z350 G450 NEXIUM® PASSIVATION","2960","2870","KGS","SYDNEY, AUSTRALIA","BEST SHEDS PTY LTD ","SOX24-24073-1","2024-10-03 18:38:29","2024-10-03 18:38:29"
"119","SL24-111115-1A-B","NEXIUM® COIL, AS - 1397","1.50mm x 295mm Z350 G450 NEXIUM® PASSIVATION","5830","5740","KGS","SYDNEY, AUSTRALIA","BEST SHEDS PTY LTD ","SOX24-24073-1","2024-10-03 18:38:29","2024-10-03 18:38:29"
"120","SL24-111120-1A-B","NEXIUM® COIL, AS - 1397","1.50mm x 295mm Z350 G450 NEXIUM® PASSIVATION","5892","5802","KGS","SYDNEY, AUSTRALIA","BEST SHEDS PTY LTD ","SOX24-24073-1","2024-10-03 18:38:29","2024-10-03 18:38:29"
"121","SL24-111120-2C","NEXIUM® COIL, AS - 1397","1.50mm x 295mm Z350 G450 NEXIUM® PASSIVATION","2901","2901","KGS","SYDNEY, AUSTRALIA","BEST SHEDS PTY LTD ","SOX24-24073-1","2024-10-03 18:38:29","2024-10-03 18:38:29"
"122","SL24-111121-2C","NEXIUM® COIL, AS - 1397","1.50mm x 295mm Z350 G450 NEXIUM® PASSIVATION","3018","2928","KGS","SYDNEY, AUSTRALIA","BEST SHEDS PTY LTD ","SOX24-24073-1","2024-10-03 18:38:29","2024-10-03 18:38:29"
"123","SL24-111121-1A-B","NEXIUM® COIL, AS - 1397","1.50mm x 295mm Z350 G450 NEXIUM® PASSIVATION","5946","5856","KGS","SYDNEY, AUSTRALIA","BEST SHEDS PTY LTD ","SOX24-24073-1","2024-10-03 18:38:29","2024-10-03 18:38:29"
"124","SL24-111122-1A-B","NEXIUM® COIL, AS - 1397","1.50mm x 295mm Z350 G450 NEXIUM® PASSIVATION","5976","5886","KGS","SYDNEY, AUSTRALIA","BEST SHEDS PTY LTD ","SOX24-24073-1","2024-10-03 18:38:29","2024-10-03 18:38:29"
"125","SL24-111122-2C","NEXIUM® COIL, AS - 1397","1.50mm x 295mm Z350 G450 NEXIUM® PASSIVATION","2943","2943","KGS","SYDNEY, AUSTRALIA","BEST SHEDS PTY LTD ","SOX24-24073-1","2024-10-03 18:38:29","2024-10-03 18:38:29"
"126","SL24-111123-2C","NEXIUM® COIL, AS - 1397","1.50mm x 295mm Z350 G450 NEXIUM® PASSIVATION","3015","2925","KGS","SYDNEY, AUSTRALIA","BEST SHEDS PTY LTD ","SOX24-24073-1","2024-10-03 18:38:29","2024-10-03 18:38:29"
"127","SL24-111123-1A-B","NEXIUM® COIL, AS - 1397","1.50mm x 295mm Z350 G450 NEXIUM® PASSIVATION","5940","5850","KGS","SYDNEY, AUSTRALIA","BEST SHEDS PTY LTD ","SOX24-24073-1","2024-10-03 18:38:29","2024-10-03 18:38:29"
"128","SL24-111127-1A-B","NEXIUM® COIL, AS - 1397","1.50mm x 295mm Z350 G450 NEXIUM® PASSIVATION","6050","5960","KGS","SYDNEY, AUSTRALIA","BEST SHEDS PTY LTD ","SOX24-24073-1","2024-10-03 18:38:29","2024-10-03 18:38:29"
"129","SL24-111127-2C","NEXIUM® COIL, AS - 1397","1.50mm x 295mm Z350 G450 NEXIUM® PASSIVATION","2980","2980","KGS","SYDNEY, AUSTRALIA","BEST SHEDS PTY LTD ","SOX24-24073-1","2024-10-03 18:38:29","2024-10-03 18:38:29"
"130","SL24-111130-2C","NEXIUM® COIL, AS - 1397","1.50mm x 295mm Z350 G450 NEXIUM® PASSIVATION","3030","2940","KGS","SYDNEY, AUSTRALIA","BEST SHEDS PTY LTD ","SOX24-24073-1","2024-10-03 18:38:29","2024-10-03 18:38:29"
"131","SL24-111130-1A-B","NEXIUM® COIL, AS - 1397","1.50mm x 295mm Z350 G450 NEXIUM® PASSIVATION","5970","5880","KGS","SYDNEY, AUSTRALIA","BEST SHEDS PTY LTD ","SOX24-24073-1","2024-10-03 18:38:29","2024-10-03 18:38:29"
"132","SL24-111131-1A-B","NEXIUM® COIL, AS - 1397","1.50mm x 295mm Z350 G450 NEXIUM® PASSIVATION","5890","5800","KGS","SYDNEY, AUSTRALIA","BEST SHEDS PTY LTD ","SOX24-24073-1","2024-10-03 18:38:29","2024-10-03 18:38:29"
"133","SL24-111131-2C","NEXIUM® COIL, AS - 1397","1.50mm x 295mm Z350 G450 NEXIUM® PASSIVATION","2900","2900","KGS","SYDNEY, AUSTRALIA","BEST SHEDS PTY LTD ","SOX24-24073-1","2024-10-03 18:38:29","2024-10-03 18:38:29"
"134","SL24-111132-2C","NEXIUM® COIL, AS - 1397","1.50mm x 295mm Z350 G450 NEXIUM® PASSIVATION","2889","2799","KGS","SYDNEY, AUSTRALIA","BEST SHEDS PTY LTD ","SOX24-24073-1","2024-10-03 18:38:29","2024-10-03 18:38:29"
"135","SL24-111132-1A-B","NEXIUM® COIL, AS - 1397","1.50mm x 295mm Z350 G450 NEXIUM® PASSIVATION","5688","5598","KGS","SYDNEY, AUSTRALIA","BEST SHEDS PTY LTD ","SOX24-24073-1","2024-10-03 18:38:29","2024-10-03 18:38:29"
"136","SL24-111146-1A-B","NEXIUM® COIL, AS - 1397","1.50mm x 295mm Z350 G450 NEXIUM® PASSIVATION","5788","5698","KGS","SYDNEY, AUSTRALIA","BEST SHEDS PTY LTD ","SOX24-24073-1","2024-10-03 18:38:29","2024-10-03 18:38:29"
"137","SL24-111146-2C","NEXIUM® COIL, AS - 1397","1.50mm x 295mm Z350 G450 NEXIUM® PASSIVATION","2849","2849","KGS","SYDNEY, AUSTRALIA","BEST SHEDS PTY LTD ","SOX24-24073-1","2024-10-03 18:38:29","2024-10-03 18:38:29"
"138","SL24-111147-2C","NEXIUM® COIL, AS - 1397","1.50mm x 295mm Z350 G450 NEXIUM® PASSIVATION","2935","2845","KGS","SYDNEY, AUSTRALIA","BEST SHEDS PTY LTD ","SOX24-24073-1","2024-10-03 18:38:29","2024-10-03 18:38:29"
"139","SL24-111147-1A-B","NEXIUM® COIL, AS - 1397","1.50mm x 295mm Z350 G450 NEXIUM® PASSIVATION","5780","5690","KGS","SYDNEY, AUSTRALIA","BEST SHEDS PTY LTD ","SOX24-24073-1","2024-10-03 18:38:29","2024-10-03 18:38:29"
"140","SL24-111148-1A-B","NEXIUM® COIL, AS - 1397","1.50mm x 295mm Z350 G450 NEXIUM® PASSIVATION","5722","5632","KGS","SYDNEY, AUSTRALIA","BEST SHEDS PTY LTD ","SOX24-24073-1","2024-10-03 18:38:29","2024-10-03 18:38:29"
"141","SL24-111148-2C","NEXIUM® COIL, AS - 1397","1.50mm x 295mm Z350 G450 NEXIUM® PASSIVATION","2816","2816","KGS","SYDNEY, AUSTRALIA","BEST SHEDS PTY LTD ","SOX24-24073-1","2024-10-03 18:38:29","2024-10-03 18:38:29"
"142","SL24-111149-2C","NEXIUM® COIL, AS - 1397","1.50mm x 295mm Z350 G450 NEXIUM® PASSIVATION","3020","2930","KGS","SYDNEY, AUSTRALIA","BEST SHEDS PTY LTD ","SOX24-24073-1","2024-10-03 18:38:29","2024-10-03 18:38:29"
"143","SL24-111149-1A-B","NEXIUM® COIL, AS - 1397","1.50mm x 295mm Z350 G450 NEXIUM® PASSIVATION","5950","5860","KGS","SYDNEY, AUSTRALIA","BEST SHEDS PTY LTD ","SOX24-24073-1","2024-10-03 18:38:29","2024-10-03 18:38:29"
"144","SL24-111150-1A-B","NEXIUM® COIL, AS - 1397","1.50mm x 295mm Z350 G450 NEXIUM® PASSIVATION","5634","5544","KGS","SYDNEY, AUSTRALIA","BEST SHEDS PTY LTD ","SOX24-24073-1","2024-10-03 18:38:29","2024-10-03 18:38:29"
"145","SL24-111150-2C","NEXIUM® COIL, AS - 1397","1.50mm x 295mm Z350 G450 NEXIUM® PASSIVATION","2772","2772","KGS","SYDNEY, AUSTRALIA","BEST SHEDS PTY LTD ","SOX24-24073-1","2024-10-03 18:38:29","2024-10-03 18:38:29"
"146","SL24-111151-2C","NEXIUM® COIL, AS - 1397","1.50mm x 295mm Z350 G450 NEXIUM® PASSIVATION","3004","2914","KGS","SYDNEY, AUSTRALIA","BEST SHEDS PTY LTD ","SOX24-24073-1","2024-10-03 18:38:29","2024-10-03 18:38:29"
"147","SL24-111151-1A-B","NEXIUM® COIL, AS - 1397","1.50mm x 295mm Z350 G450 NEXIUM® PASSIVATION","5918","5828","KGS","SYDNEY, AUSTRALIA","BEST SHEDS PTY LTD ","SOX24-24073-1","2024-10-03 18:38:29","2024-10-03 18:38:29"
"148","SL24-111152-1A-B","NEXIUM® COIL, AS - 1397","1.50mm x 295mm Z350 G450 NEXIUM® PASSIVATION","5968","5878","KGS","SYDNEY, AUSTRALIA","BEST SHEDS PTY LTD ","SOX24-24073-1","2024-10-03 18:38:29","2024-10-03 18:38:29"
"149","SL24-111152-2C","NEXIUM® COIL, AS - 1397","1.50mm x 295mm Z350 G450 NEXIUM® PASSIVATION","2939","2939","KGS","SYDNEY, AUSTRALIA","BEST SHEDS PTY LTD ","SOX24-24073-1","2024-10-03 18:38:29","2024-10-03 18:38:29"
"150","SL24-111153-2C","NEXIUM® COIL, AS - 1397","1.50mm x 295mm Z350 G450 NEXIUM® PASSIVATION","3056","2966","KGS","SYDNEY, AUSTRALIA","BEST SHEDS PTY LTD ","SOX24-24073-1","2024-10-03 18:38:29","2024-10-03 18:38:29"
"151","SL24-111153-1A-B","NEXIUM® COIL, AS - 1397","1.50mm x 295mm Z350 G450 NEXIUM® PASSIVATION","6022","5932","KGS","SYDNEY, AUSTRALIA","BEST SHEDS PTY LTD ","SOX24-24073-1","2024-10-03 18:38:29","2024-10-03 18:38:29"
"172","SL24-111159-1A","NEXIUM® COIL, AS - 1397","1.90mm x 425mm Z350 G450 NEXIUM® PASSIVATION","4264","4174","KG","SYDNEY, AUSTRALIA","BEST SHEDS PTY LTD","SOX24-24073","2024-10-03 21:40:29","2024-10-03 21:40:29"
"173","SL24-111159-2B","NEXIUM® COIL, AS - 1397","1.90mm x 425mm Z350 G450 NEXIUM® PASSIVATION","4264","4174","KG","SYDNEY, AUSTRALIA","BEST SHEDS PTY LTD","SOX24-24073","2024-10-03 21:40:29","2024-10-03 21:40:29"
"174","SL24-111161-1A","NEXIUM® COIL, AS - 1397","1.90mm x 425mm Z350 G450 NEXIUM® PASSIVATION","4272","4182","KG","SYDNEY, AUSTRALIA","BEST SHEDS PTY LTD","SOX24-24073","2024-10-03 21:40:29","2024-10-03 21:40:29"
"175","SL24-111161-2B","NEXIUM® COIL, AS - 1397","1.90mm x 425mm Z350 G450 NEXIUM® PASSIVATION","4272","4182","KG","SYDNEY, AUSTRALIA","BEST SHEDS PTY LTD","SOX24-24073","2024-10-03 21:40:29","2024-10-03 21:40:29"
